District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Create Date/Time,Latitude,Longitude
LUCKNOW,P18042110046,C2,PS3,PHONE,Dispute,Dispute In Hospital,18/04/2021 18:31:00,26.850,81.025
LUCKNOW,P18042111436,C2,PS3,PHONE,Dispute,Other Dispute,18/04/2021 20:16:00,26.877,81.055
LUCKNOW,P18042111548,C2,PS3,PHONE,Dispute,Other Dispute,18/04/2021 20:24:00,26.878,81.054
LUCKNOW,P18042111639,C2,PS3,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,18/04/2021 20:31:00,26.851,81.023
LUCKNOW,P18042115437,C2,PS3,PHONE,Election Offences-Violation Of Model Code Of Conduct,Money Distribution,18/04/2021 23:45:00,26.873,81.085
LUCKNOW,P19042101591,C2,PS3,PHONE,Corona,Suspect Found Infected,19/04/2021 02:31:00,26.895,81.081
LUCKNOW,P19042102110,C2,PS3,PHONE,Corona,Help For Other,19/04/2021 05:34:00,26.884,81.009
LUCKNOW,P19042102468,C2,PS3,PHONE,Dispute,Money Transactions Dispute,19/04/2021 06:50:00,26.914,81.042
LUCKNOW,P19042102489,C2,PS3,PHONE,Corona,Suspect Found Infected,19/04/2021 06:53:00,26.877,81.035
LUCKNOW,P19042103199,C2,PS3,PHONE,Corona,Suspect Found Infected,19/04/2021 08:07:00,26.877,81.035
LUCKNOW,P19042103314,C2,PS3,PHONE,Dispute,Dispute In Hospital,19/04/2021 08:16:00,26.859,81.026
LUCKNOW,P19042103721,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,19/04/2021 08:52:00,26.878,81.018
LUCKNOW,P19042105488,C2,PS3,PHONE,Theft,Residential Building,19/04/2021 10:56:00,26.874,81.028
LUCKNOW,P19042106748,C2,PS3,PHONE,Gambling,From Any Device,19/04/2021 12:10:00,26.874,81.030
LUCKNOW,P19042107580,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,19/04/2021 12:49:00,26.887,81.059
LUCKNOW,P19042108483,C2,PS3,TWITTER,Corona,Help For Other,19/04/2021 13:29:00,26.876,81.003
LUCKNOW,P19042108771,C2,PS3,TWITTER,Dispute,Dispute In Hospital,19/04/2021 13:42:00,26.877,81.035
LUCKNOW,P19042109262,C2,PS3,PHONE,Dispute,Money Transactions Dispute,19/04/2021 14:04:00,26.877,81.035
LUCKNOW,P19042109648,C2,PS3,PHONE,Dispute,Other Dispute,19/04/2021 14:22:00,26.883,81.057
LUCKNOW,P19042109682,C2,PS3,PHONE,Information Against Police,Misbehavior By Ps Incharge,19/04/2021 14:24:00,26.883,81.057
LUCKNOW,P19042110196,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,19/04/2021 14:46:00,26.894,81.009
LUCKNOW,P19042110240,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,19/04/2021 14:48:00,26.878,81.034
LUCKNOW,P19042113461,C2,PS3,PHONE,Dispute,Other Dispute,19/04/2021 17:21:00,26.888,81.088
LUCKNOW,P19042115732,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,19/04/2021 19:23:00,26.859,81.034
LUCKNOW,P19042117862,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,19/04/2021 21:09:00,26.885,81.001
LUCKNOW,P19042118803,C2,PS3,PHONE,Corona,Suspect Found Infected,19/04/2021 21:49:00,26.893,81.059
LUCKNOW,P19042119025,C2,PS3,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,19/04/2021 21:58:00,26.852,81.036
LUCKNOW,P19042119304,C2,PS3,PHONE,Pollution,Sound Pollution,19/04/2021 22:09:00,26.851,81.031
LUCKNOW,P19042120739,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,19/04/2021 23:20:00,26.876,81.015
LUCKNOW,P19042120998,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,19/04/2021 23:38:00,26.875,81.011
LUCKNOW,P20042101025,C2,PS3,PHONE,Theft,Other Location,20/04/2021 04:04:00,26.878,81.003
LUCKNOW,P20042101170,C2,PS3,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,20/04/2021 05:34:00,26.850,81.020
LUCKNOW,P20042101428,C2,PS3,PHONE,Corona,Help For Other,20/04/2021 06:34:00,26.850,81.023
LUCKNOW,P20042104452,C2,PS3,PHONE,Dispute,Money Transactions Dispute,20/04/2021 11:00:00,26.875,81.026
LUCKNOW,P20042104483,C2,PS3,PHONE,Dispute,With Neighbor,20/04/2021 11:03:00,26.852,81.028
LUCKNOW,P20042104657,C2,PS3,PHONE,Dispute,Other Dispute,20/04/2021 11:18:00,26.924,81.055
LUCKNOW,P20042105393,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,20/04/2021 12:13:00,26.873,81.002
LUCKNOW,P20042106633,C2,PS3,PHONE,Kidnap,Men Kidnap,20/04/2021 13:43:00,26.884,81.053
LUCKNOW,P20042107277,C2,PS3,PHONE,Dispute,Money Transactions Dispute,20/04/2021 14:33:00,26.850,81.023
LUCKNOW,P20042107289,C2,PS3,PHONE,Dispute,Other Dispute,20/04/2021 14:34:00,26.880,81.039
LUCKNOW,P20042107350,C2,PS3,PHONE,Gambling,Betting,20/04/2021 14:39:00,26.855,81.033
LUCKNOW,P20042107404,C2,PS3,PHONE,Theft,Residential Building,20/04/2021 14:43:00,26.888,81.056
LUCKNOW,P20042107447,C2,PS3,PHONE,Gambling,Betting,20/04/2021 14:47:00,26.853,81.034
LUCKNOW,P20042107744,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,20/04/2021 15:08:00,26.881,81.032
LUCKNOW,P20042107745,C2,PS3,PHONE,Property Disputes,Boundary Dispute,20/04/2021 15:08:00,26.894,81.028
LUCKNOW,P20042107762,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By ,20/04/2021 15:09:00,26.885,81.037
LUCKNOW,P20042107785,C2,PS3,PHONE,Unclaimed Information,Unclaimed Men,20/04/2021 15:11:00,26.873,81.033
LUCKNOW,P20042108407,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,20/04/2021 16:01:00,26.886,81.022
LUCKNOW,P20042108786,C2,PS3,PHONE,Dispute,Other Dispute,20/04/2021 16:30:00,26.886,81.061
LUCKNOW,P20042109724,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,20/04/2021 17:39:00,26.875,81.009
LUCKNOW,P20042110254,C2,PS3,PHONE,Corona,Help For Other,20/04/2021 18:18:00,26.851,81.028
LUCKNOW,P20042110727,C2,PS3,PHONE,Dispute,Money Transactions Dispute,20/04/2021 18:50:00,26.875,81.011
LUCKNOW,P20042111022,C2,PS3,PHONE,Corona,Help For Other,20/04/2021 19:11:00,26.857,81.041
LUCKNOW,P20042111118,C2,PS3,PHONE,Female Harrassment,Insult,20/04/2021 19:18:00,26.876,81.024
LUCKNOW,P20042111738,C2,PS3,PHONE,Dispute,With Neighbor,20/04/2021 19:58:00,26.874,81.026
LUCKNOW,P20042111861,C2,PS3,PHONE,Theft,Residential Building,20/04/2021 20:05:00,26.876,81.025
LUCKNOW,P20042111869,C2,PS3,PHONE,Dispute,Money Transactions Dispute,20/04/2021 20:05:00,26.885,81.037
LUCKNOW,P20042111993,C2,PS3,PHONE,Excise Act Offenses,Iilegal Sale,20/04/2021 20:12:00,26.884,81.016
LUCKNOW,P20042112562,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,20/04/2021 20:40:00,26.885,81.016
LUCKNOW,P20042113202,C2,PS3,PHONE,Dispute,Money Transactions Dispute,20/04/2021 21:11:00,26.887,81.007
LUCKNOW,P20042114871,C2,PS3,PHONE,Threat In Person,Threatening To Kill,20/04/2021 22:23:00,26.905,81.039
LUCKNOW,P21042100954,C2,PS3,PHONE,Dispute,Money Transactions Dispute,21/04/2021 03:48:00,26.874,81.022
LUCKNOW,P21042101201,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,21/04/2021 05:48:00,26.858,81.043
LUCKNOW,P21042101977,C2,PS3,PHONE,Dispute,Other Dispute,21/04/2021 07:39:00,26.853,81.040
LUCKNOW,P21042102049,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,21/04/2021 07:48:00,26.873,81.038
LUCKNOW,P21042102569,C2,PS3,PHONE,Dispute,Money Transactions Dispute,21/04/2021 08:43:00,26.872,81.041
LUCKNOW,P21042102586,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,21/04/2021 08:44:00,26.872,81.041
LUCKNOW,P21042102939,C2,PS3,PHONE,Dispute,Other Dispute,21/04/2021 09:18:00,26.883,81.057
LUCKNOW,P21042103057,C2,PS3,PHONE,Dispute,Money Transactions Dispute,21/04/2021 09:28:00,26.883,81.012
LUCKNOW,P21042103259,C2,PS3,PHONE,Encroachment,On Road,21/04/2021 09:45:00,26.892,81.072
LUCKNOW,P21042103364,C2,PS3,PHONE,Female Harrassment,Misbehaviour With Child By Outsider,21/04/2021 09:54:00,26.891,81.057
LUCKNOW,P21042103459,C2,PS3,PHONE,Corona,Open School/Coaching Institution/College/Office,21/04/2021 10:01:00,26.859,81.024
LUCKNOW,P21042103860,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,21/04/2021 10:35:00,26.886,81.058
LUCKNOW,P21042104624,C2,PS3,PHONE,Threat In Person,Attack,21/04/2021 11:42:00,26.875,81.055
LUCKNOW,P21042104680,C2,PS3,PHONE,Threat In Person,Threatening To Kill,21/04/2021 11:47:00,26.895,81.031
LUCKNOW,P21042105147,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,21/04/2021 12:30:00,26.849,81.065
LUCKNOW,P21042105302,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,21/04/2021 12:43:00,26.876,81.024
LUCKNOW,P21042105310,C2,PS3,PHONE,Dispute,Other Dispute,21/04/2021 12:44:00,26.876,81.024
LUCKNOW,P21042105985,C2,PS3,PHONE,Corona,Help For Other,21/04/2021 13:46:00,26.885,81.006
LUCKNOW,P21042106445,C2,PS3,NERS112,Sos,Sos,21/04/2021 14:30:00,26.858,81.027
LUCKNOW,P21042107375,C2,PS3,TWITTER,Corona,Gathering Open Walk In Group,21/04/2021 16:00:00,26.874,81.026
LUCKNOW,P21042107379,C2,PS3,PHONE,Information Against Other Government Departments,Notice Of Delay In Work,21/04/2021 16:00:00,26.907,81.052
LUCKNOW,P21042107392,C2,PS3,PHONE,Corona,Help For Other,21/04/2021 16:02:00,26.908,81.051
LUCKNOW,P21042107417,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By ,21/04/2021 16:03:00,26.911,81.047
LUCKNOW,P21042107459,C2,PS3,PHONE,Unclaimed Information,Unclaimed Men,21/04/2021 16:07:00,26.862,81.037
LUCKNOW,P21042107787,C2,PS3,PHONE,Female Sexual Harrassment,Teasing On Public Place,21/04/2021 16:36:00,26.864,81.033
LUCKNOW,P21042108605,C2,PS3,TWITTER,Unknown,Unknown,21/04/2021 17:49:00,26.851,81.023
LUCKNOW,P21042108727,C2,PS3,PHONE,Dispute,With Neighbor,21/04/2021 17:59:00,26.887,81.040
LUCKNOW,P21042109159,C2,PS3,PHONE,Found Deadbody,Woman Dead Body,21/04/2021 18:36:00,26.884,81.014
LUCKNOW,P21042109420,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,21/04/2021 18:54:00,26.888,81.056
LUCKNOW,P21042110170,C2,PS3,PHONE,Corona,Gathering Funeral Other Celebration,21/04/2021 19:54:00,26.876,81.055
LUCKNOW,P21042110208,C2,PS3,PHONE,Dispute,Money Transactions Dispute,21/04/2021 19:57:00,26.894,81.009
LUCKNOW,P21042112474,C2,PS3,PHONE,Dispute,Dispute In Hospital,21/04/2021 21:54:00,26.877,81.056
LUCKNOW,P21042113321,C2,PS3,PHONE,Corona,Help For Other,21/04/2021 22:35:00,26.870,81.033
LUCKNOW,P21042114293,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,21/04/2021 23:44:00,26.873,81.031
LUCKNOW,P21042114309,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,21/04/2021 23:46:00,26.883,81.045
LUCKNOW,P22042100205,C2,PS3,TWITTER,Unknown,Unknown,22/04/2021 00:27:00,26.851,81.023
LUCKNOW,P22042100904,C2,PS3,PHONE,Pollution,Sound Pollution,22/04/2021 04:17:00,26.870,81.033
LUCKNOW,P22042102536,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,22/04/2021 09:03:00,26.898,81.066
LUCKNOW,P22042102599,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,22/04/2021 09:09:00,26.856,81.024
LUCKNOW,P22042102749,C2,PS3,PHONE,Corona,Open School/Coaching Institution/College/Office,22/04/2021 09:23:00,26.887,81.059
LUCKNOW,P22042102832,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,22/04/2021 09:29:00,26.854,81.022
LUCKNOW,P22042103233,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Women,22/04/2021 10:02:00,26.885,81.037
LUCKNOW,P22042103724,C2,PS3,PHONE,Threat In Person,Attack,22/04/2021 11:16:00,26.884,81.076
LUCKNOW,P22042103852,C2,PS3,PHONE,Dispute,Money Transactions Dispute,22/04/2021 11:30:00,26.864,81.050
LUCKNOW,P22042105466,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,22/04/2021 15:07:00,26.910,81.032
LUCKNOW,P22042105505,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,22/04/2021 15:12:00,26.880,81.039
LUCKNOW,P22042105645,C2,PS3,PHONE,Dispute,Money Transactions Dispute,22/04/2021 15:32:00,26.876,81.055
LUCKNOW,P22042105779,C2,PS3,PHONE,Corona,Public Gathering,22/04/2021 15:49:00,26.892,81.069
LUCKNOW,P22042105829,C2,PS3,PHONE,Threat In Person,Attack,22/04/2021 15:58:00,26.886,81.052
LUCKNOW,P22042105881,C2,PS3,PHONE,Theft,Other Location,22/04/2021 16:05:00,26.876,81.011
LUCKNOW,P22042106005,C2,PS3,PHONE,Dispute,Other Dispute,22/04/2021 16:21:00,26.874,81.036
LUCKNOW,P22042106034,C2,PS3,PHONE,Dispute,Dispute In Hospital,22/04/2021 16:25:00,26.850,81.022
LUCKNOW,P22042106325,C2,PS3,TWITTER,Unknown,Unknown,22/04/2021 16:58:00,26.851,81.023
LUCKNOW,P22042107055,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,22/04/2021 17:57:00,26.891,81.066
LUCKNOW,P22042107202,C2,PS3,PHONE,Dispute,Money Transactions Dispute,22/04/2021 18:11:00,26.888,81.009
LUCKNOW,P22042108419,C2,PS3,PHONE,Dispute,Money Transactions Dispute,22/04/2021 19:38:00,26.893,81.073
LUCKNOW,P22042108627,C2,PS3,PHONE,Threat In Person,Threatening To Kill,22/04/2021 19:56:00,26.876,81.054
LUCKNOW,P22042109079,C2,PS3,PHONE,Dispute,Money Transactions Dispute,22/04/2021 20:26:00,26.854,81.021
LUCKNOW,P22042110434,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,22/04/2021 21:38:00,26.874,81.025
LUCKNOW,P22042110596,C2,PS3,PHONE,Corona,Quarantine Violation,22/04/2021 21:46:00,26.898,81.070
LUCKNOW,P22042110891,C2,PS3,PHONE,Dispute,Other Dispute,22/04/2021 21:59:00,26.886,81.034
LUCKNOW,P22042111162,C2,PS3,PHONE,Corona,Quarantine Violation,22/04/2021 22:12:00,26.876,81.055
LUCKNOW,P22042112015,C2,PS3,PHONE,Threat In Person,Threatening To Kill,22/04/2021 22:58:00,26.873,81.032
LUCKNOW,P22042112622,C2,PS3,TWITTER,Dispute,Other Dispute,22/04/2021 23:37:00,26.877,81.035
LUCKNOW,P23042100291,C2,PS3,PHONE,Corona,Help For Other,23/04/2021 00:36:00,26.908,81.051
LUCKNOW,P23042100358,C2,PS3,PHONE,Female Sexual Harrassment,Attempted Rape In Building Or Campus,23/04/2021 00:47:00,26.910,81.033
LUCKNOW,P23042100421,C2,PS3,PHONE,Dispute,Other Dispute,23/04/2021 00:58:00,26.875,81.021
LUCKNOW,P23042100582,C2,PS3,PHONE,Corona,Help For Other,23/04/2021 01:26:00,26.875,81.054
LUCKNOW,P23042101094,C2,PS3,PHONE,Dispute,Other Dispute,23/04/2021 04:32:00,26.875,81.022
LUCKNOW,P23042101476,C2,PS3,PHONE,Dispute,Other Dispute,23/04/2021 06:37:00,26.874,81.004
LUCKNOW,P23042104545,C2,PS3,PHONE,Threat In Person,Threatening To Kill,23/04/2021 11:21:00,26.849,81.021
LUCKNOW,P23042105111,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,23/04/2021 12:10:00,26.885,81.012
LUCKNOW,P23042105134,C2,PS3,PHONE,Dispute,Other Dispute,23/04/2021 12:11:00,26.904,81.055
LUCKNOW,P23042105496,C2,PS3,PHONE,Threat In Person,Threatening To Kill,23/04/2021 12:42:00,26.899,81.016
LUCKNOW,P23042105684,C2,PS3,PHONE,Dispute,With Neighbor,23/04/2021 12:58:00,26.846,81.065
LUCKNOW,P23042105778,C2,PS3,PHONE,Theft,Other Location,23/04/2021 13:06:00,26.876,81.054
LUCKNOW,P23042106048,C2,PS3,PHONE,Dispute,Other Dispute,23/04/2021 13:30:00,26.872,81.041
LUCKNOW,P23042107829,C2,PS3,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,23/04/2021 16:04:00,26.878,81.032
LUCKNOW,P23042107918,C2,PS3,PHONE,Theft,Other Location,23/04/2021 16:10:00,26.894,81.075
LUCKNOW,P23042108133,C2,PS3,PHONE,Dispute,Other Dispute,23/04/2021 16:25:00,26.886,81.063
LUCKNOW,P23042108267,C2,PS3,PHONE,Robbery,On Road,23/04/2021 16:36:00,26.874,81.027
LUCKNOW,P23042108901,C2,PS3,PHONE,Unknown,Unknown,23/04/2021 17:29:00,26.874,81.030
LUCKNOW,P23042108946,C2,PS3,TWITTER,Dispute,Other Dispute,23/04/2021 17:33:00,26.893,81.044
LUCKNOW,P23042108953,C2,PS3,PHONE,Gambling,Betting,23/04/2021 17:34:00,26.893,81.051
LUCKNOW,P23042109026,C2,PS3,PHONE,Gambling,Betting,23/04/2021 17:40:00,26.895,81.049
LUCKNOW,P23042109096,C2,PS3,PHONE,Dispute,Money Transactions Dispute,23/04/2021 17:46:00,26.861,81.036
LUCKNOW,P23042110042,C2,PS3,PHONE,Threat In Person,Threatening To Kill,23/04/2021 19:02:00,26.867,81.040
LUCKNOW,P23042110219,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,23/04/2021 19:18:00,26.901,81.069
LUCKNOW,P23042110357,C2,PS3,PHONE,Corona,Gathering On Street Park,23/04/2021 19:30:00,26.876,81.055
LUCKNOW,P23042110922,C2,PS3,PHONE,Dispute,Money Transactions Dispute,23/04/2021 20:08:00,26.909,81.035
LUCKNOW,P23042111327,C2,PS3,PHONE,Dispute,Other Dispute,23/04/2021 20:32:00,26.851,81.066
LUCKNOW,P23042111371,C2,PS3,PHONE,Corona,Gathering Crowd Market,23/04/2021 20:34:00,26.875,81.035
LUCKNOW,P23042112439,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,23/04/2021 21:23:00,26.864,81.035
LUCKNOW,P23042113052,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,23/04/2021 21:49:00,26.887,81.059
LUCKNOW,P23042113135,C2,PS3,PHONE,Female Sexual Harrassment,Teasing On Public Place,23/04/2021 21:53:00,26.896,81.088
LUCKNOW,P23042113289,C2,PS3,PHONE,Domestic Violence,Beat Children By Familymembers,23/04/2021 21:59:00,26.874,81.026
LUCKNOW,P23042113616,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,23/04/2021 22:14:00,26.892,81.072
LUCKNOW,P23042114261,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,23/04/2021 22:47:00,26.894,81.009
LUCKNOW,P24042100051,C2,PS3,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,24/04/2021 00:05:00,26.876,81.024
LUCKNOW,P24042100707,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,24/04/2021 01:43:00,26.874,81.020
LUCKNOW,P24042102366,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,24/04/2021 08:25:00,26.879,81.033
LUCKNOW,P24042102671,C2,PS3,PHONE,Property Disputes,Dispute Between Relatives,24/04/2021 08:50:00,26.876,81.034
LUCKNOW,P24042103736,C2,PS3,PHONE,Pollution,Sound Pollution,24/04/2021 10:09:00,26.893,81.044
LUCKNOW,P24042105989,C2,PS3,PHONE,Gambling,Play Cards,24/04/2021 13:02:00,26.913,81.081
LUCKNOW,P24042106147,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,24/04/2021 13:17:00,26.874,81.026
LUCKNOW,P24042106409,C2,PS3,NERS112,Sos,Sos,24/04/2021 13:43:00,26.876,81.053
LUCKNOW,P24042107095,C2,PS3,PHONE,Corona,Help For Other,24/04/2021 14:48:00,26.861,81.040
LUCKNOW,P24042107278,C2,PS3,PHONE,Dispute,Other Dispute,24/04/2021 15:09:00,26.862,81.038
LUCKNOW,P24042107300,C2,PS3,PHONE,Threat In Person,Attack,24/04/2021 15:11:00,26.876,81.053
LUCKNOW,P24042108307,C2,PS3,PHONE,Threat In Person,Attack,24/04/2021 16:46:00,26.874,81.026
LUCKNOW,P24042108621,C2,PS3,PHONE,Dispute,Other Dispute,24/04/2021 17:13:00,26.858,81.029
LUCKNOW,P24042108740,C2,PS3,PHONE,Unknown,Unknown,24/04/2021 17:25:00,26.857,81.047
LUCKNOW,P24042109627,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,24/04/2021 18:38:00,26.880,81.055
LUCKNOW,P24042110013,C2,PS3,PHONE,Threat In Person,Threatening To Kill,24/04/2021 19:08:00,26.855,81.028
LUCKNOW,P24042110182,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,24/04/2021 19:20:00,26.857,81.028
LUCKNOW,P24042110620,C2,PS3,PHONE,Dispute,Other Dispute,24/04/2021 19:56:00,26.870,81.028
LUCKNOW,P24042110895,C2,PS3,PHONE,Corona,Public Gathering,24/04/2021 20:17:00,26.849,81.064
LUCKNOW,P24042111465,C2,PS3,PHONE,Unknown,Unknown,24/04/2021 20:56:00,26.873,81.036
LUCKNOW,P24042111621,C2,PS3,PHONE,Small Fire,House Garbage Dump Huts Slum,24/04/2021 21:06:00,26.905,81.038
LUCKNOW,P24042114141,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,24/04/2021 23:51:00,26.904,81.094
LUCKNOW,P25042100123,C2,PS3,PHONE,Threat In Person,Attack,25/04/2021 00:12:00,26.882,81.037
LUCKNOW,P25042100456,C2,PS3,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,25/04/2021 00:57:00,26.864,81.046
LUCKNOW,P25042103893,C2,PS3,TWITTER,Corona,Help For Other,25/04/2021 10:34:00,26.870,81.086
LUCKNOW,P25042104760,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By ,25/04/2021 11:45:00,26.888,81.027
LUCKNOW,P25042105011,C2,PS3,PHONE,Domestic Violence,Expelling Senior Citizen From House,25/04/2021 12:06:00,26.876,81.037
LUCKNOW,P25042105507,C2,PS3,PHONE,Gambling,Betting,25/04/2021 12:51:00,26.877,81.013
LUCKNOW,P25042105704,C2,PS3,PHONE,Corona,Public Gathering,25/04/2021 13:10:00,26.876,81.055
LUCKNOW,P25042106593,C2,PS3,PHONE,Corona,Sale Of Meat In Open,25/04/2021 14:46:00,26.885,81.005
LUCKNOW,P25042108198,C2,PS3,TWITTER,Corona,Public Gathering,25/04/2021 17:19:00,26.868,81.055
LUCKNOW,P25042108308,C2,PS3,PHONE,Corona,Open School/Coaching Institution/College/Office,25/04/2021 17:29:00,26.898,81.088
LUCKNOW,P25042108721,C2,PS3,PHONE,Dispute,Money Transactions Dispute,25/04/2021 18:05:00,26.847,81.063
LUCKNOW,P25042109023,C2,PS3,PHONE,Dispute,Money Transactions Dispute,25/04/2021 18:32:00,26.860,81.023
LUCKNOW,P25042109104,C2,PS3,PHONE,Unknown,Unknown,25/04/2021 18:38:00,26.857,81.047
LUCKNOW,P25042109196,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,25/04/2021 18:45:00,26.849,81.066
LUCKNOW,P25042109309,C2,PS3,PHONE,Unknown,Unknown,25/04/2021 18:55:00,26.881,81.045
LUCKNOW,P25042109729,C2,PS3,PHONE,Animals Related,Found Injured Animal,25/04/2021 19:29:00,26.853,81.049
LUCKNOW,P25042109815,C2,PS3,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,25/04/2021 19:36:00,26.866,81.036
LUCKNOW,P25042109912,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,25/04/2021 19:43:00,26.881,81.026
LUCKNOW,P25042110244,C2,PS3,PHONE,Suicide,By Hanging,25/04/2021 20:07:00,26.904,81.093
LUCKNOW,P25042111433,C2,PS3,PHONE,Threat On Phone Email Social Media,Threatening To Kill,25/04/2021 21:24:00,26.875,81.044
LUCKNOW,P26042100197,C2,PS3,PHONE,Missing,Grp- Person Accident By Train ,26/04/2021 00:10:00,26.891,81.056
LUCKNOW,P26042100365,C2,PS3,PHONE,Threat In Person,Attack,26/04/2021 00:20:00,26.891,81.007
LUCKNOW,P26042101043,C2,PS3,PHONE,Threat In Person,Attack,26/04/2021 01:07:00,26.854,81.086
LUCKNOW,P26042101916,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,26/04/2021 02:46:00,26.874,81.027
LUCKNOW,P26042102543,C2,PS3,PHONE,Female Sexual Harrassment,Teasing On Public Place,26/04/2021 06:12:00,26.872,81.036
LUCKNOW,P26042102754,C2,PS3,PHONE,Corona,Help For Other,26/04/2021 06:48:00,26.866,81.046
LUCKNOW,P26042102822,C2,PS3,PHONE,Unknown,Unknown,26/04/2021 06:57:00,26.922,81.063
LUCKNOW,P26042104893,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26/04/2021 10:03:00,26.908,81.041
LUCKNOW,P26042105344,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26/04/2021 10:35:00,26.883,81.012
LUCKNOW,P26042105524,C2,PS3,PHONE,Dispute,Other Dispute,26/04/2021 10:48:00,26.877,81.035
LUCKNOW,P26042106651,C2,PS3,PHONE,Dispute,Other Dispute,26/04/2021 12:16:00,26.881,81.040
LUCKNOW,P26042106693,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26/04/2021 12:19:00,26.893,81.044
LUCKNOW,P26042106745,C2,PS3,PHONE,Corona,Suspect Found Infected,26/04/2021 12:23:00,26.875,81.045
LUCKNOW,P26042107204,C2,PS3,PHONE,Dispute,Other Dispute,26/04/2021 12:58:00,26.874,81.026
LUCKNOW,P26042107259,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26/04/2021 13:02:00,26.850,81.025
LUCKNOW,P26042107931,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26/04/2021 13:52:00,26.876,81.014
LUCKNOW,P26042108851,C2,PS3,PHONE,Threat In Person,Attack,26/04/2021 15:08:00,26.851,81.023
